sampleID,site,location,region,date,depth,mesh,flowin,flowout,distance,duration,volume,vol.cor,sieve,fraction.proc,sizeclass,phylum,class,order,family,genus,species,plot.taxon.g,plot.taxon.d,plot.taxon,labID,stage,sex,length,ind_dryweight,count,totcount,abundance,tot_dryweight,biomass_dry,tot_ww,biomass_wet,lab.processor,processor.notes
JSPK1112,J07,JS,South,2016-06-03,0,250,629297,633090,101.9293909,0:02:02,20.00364297,21.70554094,250,0.05,1-2,Arthropoda,Hexanauplia,Calanoida,Tortanidae,Tortanus,NA,Calanoid copepod,Tortanus,Tortanus,Tortanus,NA,M,<2,0.02,3,60,2.76,1.20,0.06,7.50,0.35,Andrea Le,
JSPK1124,J07,JS,South,2016-06-11,0,250,663400,666580,85.45622546,0:02:30,16.77078425,18.3518864,1000,1,1-2,Arthropoda,Maxillopoda,Calanoida,Acartiidae,Acartia,NA,Calanoid copepod,Acartia,Acartia,Acartia,NA,NA,<2,0.0055,2,2,0.11,0.01,0.00,0.07,0.00,Andrea Le,
JSPK1124,J07,JS,South,2016-06-11,0,250,663400,666580,85.45622546,0:02:30,16.77078425,18.3518864,250,0.05,1-2,Arthropoda,Maxillopoda,Calanoida,Acartiidae,Acartia,NA,Calanoid copepod,Acartia,Acartia,Acartia,NA,NA,<2,0.0055,82,1640,89.36,9.02,0.49,56.38,3.07,Andrea Le,
JSPK1124,J07,JS,South,2016-06-11,0,250,663400,666580,85.45622546,0:02:30,16.77078425,18.3518864,250,0.05,<1,Arthropoda,Maxillopoda,NA,NA,NA,NA,Barnacle,Barnacle,Barnacle,Barnacle Nauplius,nauplius,NA,<2,0.04,11,220,11.99,8.80,0.48,55.00,3.00,Andrea Le,
JSPK1124,J07,JS,South,2016-06-11,0,250,663400,666580,85.45622546,0:02:30,16.77078425,18.3518864,250,0.05,<1,Mollusca,Bivalvia,NA,NA,NA,NA,Other,Bivalvia,Bivalvia,Bivalve veliger,veliger,NA,<2,0.0026,1,20,1.09,0.05,0.00,0.33,0.02,Andrea Le,
JSPK1124,J07,JS,South,2016-06-11,0,250,663400,666580,85.45622546,0:02:30,16.77078425,18.3518864,250,0.05,<1,Bryozoa,NA,NA,NA,NA,NA,Other,Bryozoa,Bryozoa,Bryozoa,NA,NA,<2,0.002,15,300,16.35,0.60,0.03,11.11,0.61,Andrea Le,
QPK1045,D07,DI,Central,2015-06-09,0,250,91710,94621,78.22738123,NA,15.35212357,15.57664106,1000,1,2-5,Arthropoda,Maxillopoda,Calanoida,Calanidae,Calanus,pacificus,Calanoid copepod,Calanus,Calanus,Calanus pacificus,NA,NA,2.7,0.25,4,4,0.26,1.00,0.06,6.25,0.40,Andrea Le,
QPK1049,D07,DI,Central,2015-06-13,0,250,104000,107151,84.67690768,0:03:01,16.61784313,16.88057615,1000,1,2-5,Arthropoda,Maxillopoda,Calanoida,Calanidae,Calanus,pacificus,Calanoid copepod,Calanus,Calanus,Calanus pacificus,NA,NA,2.7,0.25,2,2,0.12,0.50,0.03,3.13,0.19,Andrea Le,
QPK1049,D07,DI,Central,2015-06-13,0,250,104000,107151,84.67690768,0:03:01,16.61784313,16.88057615,1000,1,2-5,Arthropoda,Malacostraca,Decapoda,Majidae,NA,NA,Decapod ,Majidae,Majidae,Majidae,NA,NA,2.9,0.07,2,2,0.12,0.14,0.01,0.78,0.05,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,1000,1,2-5,Arthropoda,Malacostraca,Decapoda,Majidae,NA,NA,Decapod ,Majidae,Majidae,Majidae,NA,NA,2.9,0.07,2,2,0.07,0.14,0.00,0.78,0.03,Andrea Le,
JSPK1124,J07,JS,South,2016-06-11,0,250,663400,666580,85.45622546,0:02:30,16.77078425,18.3518864,1000,1,1-2,Arthropoda,Maxillipoda,Calanoida,Centropagidae,Centropages,abdominalis,Calanoid copepod,Centropages,Centropages,Centropages abdominalis,NA,F,<2,0.018,7,7,0.38,0.13,0.01,0.79,0.04,Andrea Le,
JSPK1124,J07,JS,South,2016-06-11,0,250,663400,666580,85.45622546,0:02:30,16.77078425,18.3518864,250,0.05,1-2,Arthropoda,Maxillipoda,Calanoida,Centropagidae,Centropages,abdominalis,Calanoid copepod,Centropages,Centropages,Centropages abdominalis,<C5,NA,<2,0.018,1,20,1.09,0.36,0.02,2.25,0.12,Andrea Le,
JSPK1124,J07,JS,South,2016-06-11,0,250,663400,666580,85.45622546,0:02:30,16.77078425,18.3518864,250,0.05,1-2,Arthropoda,Maxillipoda,Calanoida,Centropagidae,Centropages,abdominalis,Calanoid copepod,Centropages,Centropages,Centropages abdominalis,C5,NA,<2,0.018,1,20,1.09,0.36,0.02,2.25,0.12,Andrea Le,
JSPK1124,J07,JS,South,2016-06-11,0,250,663400,666580,85.45622546,0:02:30,16.77078425,18.3518864,250,0.05,1-2,Arthropoda,Maxillipoda,Calanoida,Centropagidae,Centropages,abdominalis,Calanoid copepod,Centropages,Centropages,Centropages abdominalis,NA,F,<2,0.018,5,100,5.45,1.80,0.10,11.25,0.61,Andrea Le,
JSPK1124,J07,JS,South,2016-06-11,0,250,663400,666580,85.45622546,0:02:30,16.77078425,18.3518864,250,0.05,1-2,Arthropoda,Maxillipoda,Calanoida,Centropagidae,Centropages,abdominalis,Calanoid copepod,Centropages,Centropages,Centropages abdominalis,NA,M,<2,0.018,2,40,2.18,0.72,0.04,4.50,0.25,Andrea Le,
JSPK1135,J07,JS,South,2016-06-20,0,250,688676,691262,69.49364749,0:01:59,13.63812832,15.03887957,1000,1,5-10,Chaetognatha,NA,NA,NA,NA,NA,Other,Chaetognatha,Chaetognatha,Chaetognath,NA,NA,9.5,0.2,6,6,0.40,1.20,0.08,12.90,0.86,Andrea Le,
JSPK1124,J07,JS,South,2016-06-11,0,250,663400,666580,85.45622546,0:02:30,16.77078425,18.3518864,250,0.05,<1,Arthropoda,Maxillopoda,NA,NA,NA,NA,Other,Copepod (<CV),Copepod nauplius,Copepod nauplius,nauplius,NA,<2,0.0003,5,100,5.45,0.03,0.00,0.19,0.01,Andrea Le,
JSPK1124,J07,JS,South,2016-06-11,0,250,663400,666580,85.45622546,0:02:30,16.77078425,18.3518864,250,0.05,<1,Arthropoda,Maxillipoda,Calanoida,NA,NA,NA,Calanoid copepod,Copepod (<CV),Copepodite,Copepodite,C1,NA,<2,0.003,1,20,1.09,0.06,0.00,0.38,0.02,Andrea Le,
JSPK1124,J07,JS,South,2016-06-11,0,250,663400,666580,85.45622546,0:02:30,16.77078425,18.3518864,250,0.05,<1,Arthropoda,Maxillipoda,Calanoida,NA,NA,NA,Calanoid copepod,Copepod (<CV),Copepodite,Copepodite,C2,NA,<2,0.003,1,20,1.09,0.06,0.00,0.38,0.02,Andrea Le,
JSPK1124,J07,JS,South,2016-06-11,0,250,663400,666580,85.45622546,0:02:30,16.77078425,18.3518864,250,0.05,<1,Arthropoda,Maxillopoda,Poecilostomatoida,Corycaeidae,Corycaeus,NA,Other,Corycaeus,Corycaeus,Corycaeus,NA,NA,<2,0.002,10,200,10.90,0.40,0.02,2.50,0.14,Andrea Le,
JSPK1124,J07,JS,South,2016-06-11,0,250,663400,666580,85.45622546,0:02:30,16.77078425,18.3518864,250,0.05,<1,Arthropoda,Maxillopoda,NA,NA,NA,NA,Barnacle,Barnacle,Barnacle,Cyprid,NA,NA,<2,0.35,3,60,3.27,21.00,1.14,131.25,7.15,Andrea Le,
JSPK1124,J07,JS,South,2016-06-11,0,250,663400,666580,85.45622546,0:02:30,16.77078425,18.3518864,1000,1,1-2,Chordata,Actinopterygii,NA,NA,NA,NA,Other,Actinopterygii,Actinopterygii,Egg (fish),NA,NA,<2,0.02,1,1,0.05,0.02,0.00,0.37,0.02,Andrea Le,
JSPK1124,J07,JS,South,2016-06-11,0,250,663400,666580,85.45622546,0:02:30,16.77078425,18.3518864,250,0.05,<1,NA,NA,NA,NA,NA,NA,Other,Other,Other,Egg (oily),NA,NA,<2,0.0045,6,120,6.54,0.54,0.03,10.00,0.54,Andrea Le,
JSPK1045,J04,JS,North,2015-06-08,0,250,190640,196945,169.4344344,NA,33.25150776,34.37292045,1000,1,2-5,Arthropoda,Hexanauplia,Calanoida,Pontellidae,Epilabidocera,longipedata,Calanoid copepod,Epilabidocera,Epilabidocera,Epilabidocera longipedata,NA,NA,2.7,0.1,3,3,0.09,0.30,0.01,1.88,0.05,Andrea Le,
JSPK1124,J07,JS,South,2016-06-11,0,250,663400,666580,85.45622546,0:02:30,16.77078425,18.3518864,250,0.05,1-2,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,NA,NA,Euphausiid,Euphausiidae,Euphausiidae,Euphausiid calytopsis,NA,NA,<2,0.003,2,40,2.18,0.12,0.01,0.53,0.03,Andrea Le,
JSPK1124,J07,JS,South,2016-06-11,0,250,663400,666580,85.45622546,0:02:30,16.77078425,18.3518864,250,0.05,<1,Arthropoda,Branchiopoda,Diplostraca,Podonidae,Evadne,NA,Cladoceran,Evadne,Evadne,Evadne,NA,NA,<2,0.005,36,720,39.23,3.60,0.20,27.69,1.51,Andrea Le,
QPK1032,D11,DI,West,2015-06-01,0,250,55521,57504,53.28921229,0:03:00,10.45800791,10.55721443,1000,1,2-5,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Themisto,NA,Amphipod ,Themisto,Themisto,Hyperiid (themisto),NA,NA,3.55,0.09,2,2,0.19,0.18,0.02,0.75,0.07,Sam James,
JSPK1124,J07,JS,South,2016-06-11,0,250,663400,666580,85.45622546,0:02:30,16.77078425,18.3518864,1000,1,2-5,Arthropoda,Malacostraca,Amphipoda,Gammaridae,NA,NA,Amphipod ,Gammaridae,Amphipoda,Gammarid,NA,NA,3.65,0.09,4,4,0.22,0.36,0.02,1.50,0.08,Andrea Le,
JSPK1124,J07,JS,South,2016-06-11,0,250,663400,666580,85.45622546,0:02:30,16.77078425,18.3518864,250,0.05,<1,Mollusca,Gastropoda,NA,NA,NA,NA,Other,Gastropoda,Gastropoda,Gastropod egg,NA,NA,<2,0.002,1,20,1.09,0.04,0.00,0.17,0.01,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,2000,1,2-5,Arthropoda,Malacostraca,Decapoda,Pinnotheridae,NA,NA,Decapod ,Pinnotheridae,Pinnotheridae,Pinnotheridae,NA,NA,2.9,0.095,2,2,0.07,0.19,0.01,1.06,0.04,Andrea Le,
JSPK1124,J07,JS,South,2016-06-11,0,250,663400,666580,85.45622546,0:02:30,16.77078425,18.3518864,250,0.05,<1,Cnidaria,Hydrozoa,NA,NA,NA,NA,Other,Hydrozoa,Hydrozoa,Hydromedusae,NA,NA,<2,0.1,1,20,1.09,2.00,0.11,50.00,2.72,Andrea Le,
JSPK1045,J04,JS,North,2015-06-08,0,250,190640,196945,169.4344344,NA,33.25150776,34.37292045,1000,1,2-5,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,NA,NA,Amphipod ,Hyperiidae,Hyperiidae,Hyperiid amphipod,NA,NA,3.8,0.09,6,6,0.17,0.54,0.02,2.25,0.07,Andrea Le,
JSPK1124,J07,JS,South,2016-06-11,0,250,663400,666580,85.45622546,0:02:30,16.77078425,18.3518864,250,0.05,1-2,Arthropoda,Insecta,NA,NA,NA,NA,Other,Insecta,Insecta,Insecta,NA,NA,<2,0.03,2,40,2.18,1.20,0.07,6.67,0.36,Andrea Le,
JSPK1124,J07,JS,South,2016-06-11,0,250,663400,666580,85.45622546,0:02:30,16.77078425,18.3518864,2000,1,5-10,Cnidaria,Hydrozoa,Anthoathecata,Pandeidae,Leukartiara,NA,Other,Leukartiara,Leukartiara,Leukartiara ,NA,NA,8.95,5.5,3,3,0.16,16.50,0.90,412.50,22.48,Andrea Le,
JSPK1045,J04,JS,North,2015-06-08,0,250,190640,196945,169.4344344,NA,33.25150776,34.37292045,2000,1,2-5,Arthropoda,Malacostraca,Decapoda,Porcellanidae,NA,NA,Decapod ,Porcellanidae,Porcellanidae,Porcellanidae,NA,NA,2.97,0.07,3,3,0.09,0.21,0.01,1.17,0.03,Andrea Le,
JSPK1043,J08,JS,South,2015-06-07,0,250,184235,187292,82.15084315,NA,16.12210297,16.64110903,1000,1,2-5,Arthropoda,Maxillopoda,Calanoida,Calanidae,Calanus,pacificus,Calanoid copepod,Calanus,Calanus,Calanus pacificus,NA,NA,2.7,0.25,7,7,0.42,1.75,0.11,10.94,0.66,Andrea Le,
JSPK1124,J07,JS,South,2016-06-11,0,250,663400,666580,85.45622546,0:02:30,16.77078425,18.3518864,250,0.05,2-5,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,NA,Larvacean,Larvacean,Larvacean,Oikopleura,NA,NA,<2,0.01,1,20,1.09,0.20,0.01,3.70,0.20,Andrea Le,
JSPK1124,J07,JS,South,2016-06-11,0,250,663400,666580,85.45622546,0:02:30,16.77078425,18.3518864,250,0.05,<1,Arthropoda,Maxillopoda,Cyclopoida,Oithonidae,Oithona,NA,Other,Oithona,Oithona,Oithona,NA,NA,<2,0.0015,4,80,4.36,0.12,0.01,0.75,0.04,Andrea Le,
JSPK1075,J07,JS,South,2015-06-20,0,250,314375,319287,132.000308,NA,25.90506045,27.37438514,1000,1,2-5,Arthropoda,Malacostraca,Decapoda,Majidae,NA,NA,Decapod ,Majidae,Majidae,Majidae,NA,NA,3,0.57,5,5,0.18,2.85,0.10,15.83,0.58,Andrea Le,
JSPK1124,J07,JS,South,2016-06-11,0,250,663400,666580,85.45622546,0:02:30,16.77078425,18.3518864,250,0.05,<1,Arthropoda,Maxillipoda,Calanoida,Paracalanidae,Paracalanus,NA,Calanoid copepod,Paracalanus,Paracalanus,Paracalanus,NA,NA,<2,0.0068,8,160,8.72,1.09,0.06,6.80,0.37,Andrea Le,
QPK1045,D07,DI,Central,2015-06-09,0,250,91710,94621,78.22738123,NA,15.35212357,15.57664106,2000,1,2-5,Arthropoda,Malacostraca,Decapoda,Porcellanidae,NA,NA,Decapod ,Porcellanidae,Porcellanidae,Porcellanidae,NA,NA,3,0.57,1,1,0.06,0.57,0.04,3.17,0.20,Andrea Le,
JSPK1124,J07,JS,South,2016-06-11,0,250,663400,666580,85.45622546,0:02:30,16.77078425,18.3518864,1000,1,1-2,Arthropoda,Maxillipoda,Calanoida,Clausocalanidae,Pseudocalanus,NA,Calanoid copepod,Pseudocalanus,Pseudocalanus,Pseudocalanus,NA,NA,1.8,0.012,12,12,0.65,0.14,0.01,0.90,0.05,Andrea Le,
JSPK1124,J07,JS,South,2016-06-11,0,250,663400,666580,85.45622546,0:02:30,16.77078425,18.3518864,250,0.05,1-2,Arthropoda,Maxillipoda,Calanoida,Clausocalanidae,Pseudocalanus,NA,Calanoid copepod,Pseudocalanus,Pseudocalanus,Pseudocalanus,NA,NA,<2,0.012,192,3840,209.24,46.08,2.51,288.00,15.69,Andrea Le,
JSPK1124,J07,JS,South,2016-06-11,0,250,663400,666580,85.45622546,0:02:30,16.77078425,18.3518864,2000,1,2-5,Cnidaria,Hydrozoa,Anthoathecata,Corynidae,Sarsia,NA,Other,Sarsia,Sarsia,Sarsia,NA,NA,3.5,0.5,1,1,0.05,0.50,0.03,12.50,0.68,Andrea Le,
JSPK1124,J07,JS,South,2016-06-11,0,250,663400,666580,85.45622546,0:02:30,16.77078425,18.3518864,250,0.05,1-2,Cnidaria,Hydrozoa,Anthoathecata,Corynidae,Sarsia,NA,Other,Sarsia,Sarsia,Sarsia,NA,NA,<2,0.1,1,20,1.09,2.00,0.11,50.00,2.72,Andrea Le,
JSPK1124,J07,JS,South,2016-06-11,0,250,663400,666580,85.45622546,0:02:30,16.77078425,18.3518864,1000,1,1-2,Arthropoda,Hexanauplia,Calanoida,Tortanidae,Tortanus,NA,Calanoid copepod,Tortanus,Tortanus,Tortanus,NA,NA,1.95,0.02,11,11,0.60,0.22,0.01,1.38,0.07,Andrea Le,
JSPK1124,J07,JS,South,2016-06-11,0,250,663400,666580,85.45622546,0:02:30,16.77078425,18.3518864,250,0.05,1-2,Arthropoda,Hexanauplia,Calanoida,Tortanidae,Tortanus,NA,Calanoid copepod,Tortanus,Tortanus,Tortanus,NA,M,<2,0.02,6,120,6.54,2.40,0.13,15.00,0.82,Andrea Le,
JSPK1135,J07,JS,South,2016-06-20,0,250,688676,691262,69.49364749,0:01:59,13.63812832,15.03887957,250,0.03,1-2,Arthropoda,Maxillopoda,Calanoida,Acartiidae,Acartia,NA,Calanoid copepod,Acartia,Acartia,Acartia,NA,NA,<2,0.0055,90,3000,199.48,16.50,1.10,103.13,6.86,Andrea Le,
JSPK1135,J07,JS,South,2016-06-20,0,250,688676,691262,69.49364749,0:01:59,13.63812832,15.03887957,2000,1,>10,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea,victoria,Other,Aequorea,Aequorea,Aequorea victoria,NA,NA,60,200,1,1,0.07,200.00,13.30,5000.00,332.47,Andrea Le,
JSPK1135,J07,JS,South,2016-06-20,0,250,688676,691262,69.49364749,0:01:59,13.63812832,15.03887957,1000,1,2-5,Arthropoda,Hexanauplia,Calanoida,Aetideidae,Aetidius,diveregns,Calanoid copepod,Aetidius,Aetidius,Aetidius divergens,NA,NA,2,0.1,1,1,0.07,0.10,0.01,0.63,0.04,Andrea Le,
JSPK1135,J07,JS,South,2016-06-20,0,250,688676,691262,69.49364749,0:01:59,13.63812832,15.03887957,250,0.03,<1,Arthropoda,Maxillopoda,NA,NA,NA,NA,Barnacle,Barnacle,Barnacle,Barnacle Nauplius,nauplius,NA,<2,0.04,7,233,15.52,9.33,0.62,58.33,3.88,Andrea Le,
JSPK1135,J07,JS,South,2016-06-20,0,250,688676,691262,69.49364749,0:01:59,13.63812832,15.03887957,250,0.03,<1,Bryozoa,NA,NA,NA,NA,NA,Other,Bryozoa,Bryozoa,Bryozoa,NA,NA,<2,0.002,8,267,17.73,0.53,0.04,9.88,0.66,Andrea Le,
JSPK1043,J08,JS,South,2015-06-07,0,250,184235,187292,82.15084315,NA,16.12210297,16.64110903,1000,1,2-5,Arthropoda,Hexanauplia,Calanoida,Pontellidae,Epilabidocera,longipedata,Calanoid copepod,Epilabidocera,Epilabidocera,Epilabidocera longipedata,NA,NA,2.7,0.1,1,1,0.06,0.10,0.01,0.63,0.04,Andrea Le,
JSPK1124,J07,JS,South,2016-06-11,0,250,663400,666580,85.45622546,0:02:30,16.77078425,18.3518864,1000,1,2-5,Arthropoda,Hexanauplia,Calanoida,Pontellidae,Epilabidocera,longipedata,Calanoid copepod,Epilabidocera,Epilabidocera,Epilabidocera longipedata,NA,NA,2.75,0.1,3,3,0.16,0.30,0.02,1.88,0.10,Andrea Le,
JSPK1040,J07,JS,South,2015-06-06,0,250,169602,174228,124.3146223,NA,24.39674463,25.12603073,1000,1,2-5,Arthropoda,Maxillopoda,Calanoida,Calanidae,Calanus,pacificus,Calanoid copepod,Calanus,Calanus,Calanus pacificus,NA,NA,2.8,0.25,7,7,0.28,1.75,0.07,10.94,0.44,Andrea Le,
JSPK1135,J07,JS,South,2016-06-20,0,250,688676,691262,69.49364749,0:01:59,13.63812832,15.03887957,250,0.03,1-2,Arthropoda,Maxillipoda,Calanoida,Centropagidae,Centropages,abdominalis,Calanoid copepod,Centropages,Centropages,Centropages abdominalis,C5,NA,<2,0.018,1,33,2.22,0.60,0.04,3.75,0.25,Andrea Le,
JSPK1135,J07,JS,South,2016-06-20,0,250,688676,691262,69.49364749,0:01:59,13.63812832,15.03887957,250,0.03,1-2,Arthropoda,Maxillipoda,Calanoida,Centropagidae,Centropages,abdominalis,Calanoid copepod,Centropages,Centropages,Centropages abdominalis,NA,F,<2,0.018,1,33,2.22,0.60,0.04,3.75,0.25,Andrea Le,
JSPK1135,J07,JS,South,2016-06-20,0,250,688676,691262,69.49364749,0:01:59,13.63812832,15.03887957,250,0.03,1-2,Arthropoda,Maxillipoda,Calanoida,Centropagidae,Centropages,abdominalis,Calanoid copepod,Centropages,Centropages,Centropages abdominalis,NA,M,<2,0.018,1,33,2.22,0.60,0.04,3.75,0.25,Andrea Le,
JSPK1040,J07,JS,South,2015-06-06,0,250,169602,174228,124.3146223,NA,24.39674463,25.12603073,1000,1,>10,Chaetognatha,NA,NA,NA,NA,NA,Other,Chaetognatha,Chaetognatha,Chaetognath,NA,NA,10,0.5,2,2,0.08,1.00,0.04,10.75,0.43,Andrea Le,
JSPK1041,J06,JS,North,2015-06-07,0,250,174275,179433,138.6110726,NA,27.202423,28.03642872,1000,1,>10,Chaetognatha,NA,NA,NA,NA,NA,Other,Chaetognatha,Chaetognatha,Chaetognath,NA,NA,11.6,0.5,9,9,0.32,4.50,0.16,48.39,1.73,Andrea Le,
JSPK1135,J07,JS,South,2016-06-20,0,250,688676,691262,69.49364749,0:01:59,13.63812832,15.03887957,250,0.03,<1,Arthropoda,Maxillopoda,NA,NA,NA,NA,Other,Copepod (<CV),Copepod nauplius,Copepod nauplius,nauplius,NA,<2,0.0003,9,300,19.95,0.09,0.01,0.56,0.04,Andrea Le,
JSPK1135,J07,JS,South,2016-06-20,0,250,688676,691262,69.49364749,0:01:59,13.63812832,15.03887957,250,0.03,<1,Arthropoda,Maxillipoda,Calanoida,NA,NA,NA,Calanoid copepod,Copepod (<CV),Copepodite,Copepodite,C2,NA,<2,0.003,2,67,4.43,0.20,0.01,1.25,0.08,Andrea Le,
JSPK1135,J07,JS,South,2016-06-20,0,250,688676,691262,69.49364749,0:01:59,13.63812832,15.03887957,250,0.03,<1,Arthropoda,Maxillipoda,Calanoida,NA,NA,NA,Calanoid copepod,Copepod (<CV),Copepodite,Copepodite,C1,NA,<2,0.003,3,100,6.65,0.30,0.02,1.88,0.12,Andrea Le,
JSPK1135,J07,JS,South,2016-06-20,0,250,688676,691262,69.49364749,0:01:59,13.63812832,15.03887957,250,0.03,<1,Arthropoda,Maxillopoda,Poecilostomatoida,Corycaeidae,Corycaeus,NA,Other,Corycaeus,Corycaeus,Corycaeus,NA,NA,<2,0.002,1,33,2.22,0.07,0.00,0.42,0.03,Andrea Le,
JSPK1135,J07,JS,South,2016-06-20,0,250,688676,691262,69.49364749,0:01:59,13.63812832,15.03887957,250,0.03,<1,Arthropoda,Maxillopoda,NA,NA,NA,NA,Barnacle,Barnacle,Barnacle,Cyprid,NA,NA,<2,0.35,1,33,2.22,11.67,0.78,72.92,4.85,Andrea Le,
JSPK1135,J07,JS,South,2016-06-20,0,250,688676,691262,69.49364749,0:01:59,13.63812832,15.03887957,250,0.03,<1,NA,NA,NA,NA,NA,NA,Other,Other,Other,Egg (oily),NA,NA,<2,0.0045,208,6933,461.03,31.20,2.07,577.78,38.42,Andrea Le,
JSPK1054,J07,JS,South,2015-06-14,0,250,230011,234844,129.8773389,NA,25.48842775,26.52385685,1000,1,2-5,Arthropoda,Maxillopoda,Calanoida,Calanidae,Calanus,pacificus,Calanoid copepod,Calanus,Calanus,Calanus pacificus,NA,NA,2.8,0.25,12,12,0.45,3.00,0.11,18.75,0.71,Andrea Le,
JSPK1075,J07,JS,South,2015-06-20,0,250,314375,319287,132.000308,NA,25.90506045,27.37438514,1000,1,2-5,Arthropoda,Maxillopoda,Calanoida,Calanidae,Calanus,pacificus,Calanoid copepod,Calanus,Calanus,Calanus pacificus,NA,NA,2.8,0.25,66,66,2.41,16.50,0.60,103.13,3.77,Andrea Le,
JSPK1135,J07,JS,South,2016-06-20,0,250,688676,691262,69.49364749,0:01:59,13.63812832,15.03887957,250,0.03,<1,Arthropoda,Branchiopoda,Diplostraca,Podonidae,Evadne,NA,Cladoceran,Evadne,Evadne,Evadne,NA,NA,<2,0.005,9,300,19.95,1.50,0.10,11.54,0.77,Andrea Le,
JSPK1135,J07,JS,South,2016-06-20,0,250,688676,691262,69.49364749,0:01:59,13.63812832,15.03887957,250,0.03,<1,Mollusca,Gastropoda,NA,NA,NA,NA,Other,Gastropoda,Gastropoda,Gastropod egg,NA,NA,<2,0.002,3,100,6.65,0.20,0.01,0.87,0.06,Andrea Le,
JSPK1135,J07,JS,South,2016-06-20,0,250,688676,691262,69.49364749,0:01:59,13.63812832,15.03887957,250,0.03,<1,Mollusca,Gastropoda,NA,NA,NA,NA,Other,Gastropoda,Gastropoda,Gastropod veliger,veliger,NA,<2,0.0026,1,33,2.22,0.09,0.01,0.38,0.03,Andrea Le,
QPK1045,D07,DI,Central,2015-06-09,0,250,91710,94621,78.22738123,NA,15.35212357,15.57664106,1000,1,2-5,Arthropoda,Malacostraca,Decapoda,Porcellanidae,NA,NA,Decapod ,Porcellanidae,Porcellanidae,Porcellanidae,NA,NA,3,0.57,3,3,0.19,1.71,0.11,9.50,0.61,Andrea Le,
JSPK1135,J07,JS,South,2016-06-20,0,250,688676,691262,69.49364749,0:01:59,13.63812832,15.03887957,250,0.03,1-2,Arthropoda,Hexanauplia,Harpacticoida,NA,NA,NA,Other,Harpacticoida,Harpacticoida,Harpacticoid spp,NA,NA,<2,0.01,1,33,2.22,0.33,0.02,2.08,0.14,Andrea Le,
JSPK1075,J07,JS,South,2015-06-20,0,250,314375,319287,132.000308,NA,25.90506045,27.37438514,1000,1,2-5,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Themisto,NA,Amphipod ,Themisto,Themisto,Hyperiid (themisto),NA,NA,4,0.2,28,28,1.02,5.60,0.20,23.33,0.85,Andrea Le,
JSPK1135,J07,JS,South,2016-06-20,0,250,688676,691262,69.49364749,0:01:59,13.63812832,15.03887957,2000,1,5-10,Cnidaria,Hydrozoa,Anthoathecata,Pandeidae,Leukartiara,NA,Other,Leukartiara,Leukartiara,Leuckartiara,NA,NA,8.5,5.5,1,1,0.07,5.50,0.37,137.50,9.14,Andrea Le,
JSPK1135,J07,JS,South,2016-06-20,0,250,688676,691262,69.49364749,0:01:59,13.63812832,15.03887957,250,0.03,1-2,Arthropoda,Malacostraca,Decapoda,Majidae,NA,NA,Decapod ,Majidae,Majidae,Majidae,NA,NA,<2,0.1,2,67,4.43,6.67,0.44,37.04,2.46,Andrea Le,
JSPK1124,J07,JS,South,2016-06-11,0,250,663400,666580,85.45622546,0:02:30,16.77078425,18.3518864,1000,1,2-5,Arthropoda,Maxillopoda,Calanoida,Calanidae,Calanus,pacificus,Calanoid copepod,Calanus,Calanus,Calanus pacificus,NA,NA,2.8,0.25,44,44,2.40,11.00,0.60,68.75,3.75,Andrea Le,
JSPK1135,J07,JS,South,2016-06-20,0,250,688676,691262,69.49364749,0:01:59,13.63812832,15.03887957,250,0.03,2-5,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,NA,Larvacean,Larvacean,Larvacean,Oikopleura,NA,NA,<2,0.01,4,133,8.87,1.33,0.09,24.69,1.64,Andrea Le,
JSPK1048,J02,JS,North,2015-06-09,0,250,203624,206764,84.38130438,NA,16.55983098,17.15639246,1000,1,2-5,Arthropoda,Malacostraca,Decapoda,Crangonidae,NA,NA,Decapod ,Crangonidae,Crangonidae,Crangonidae,NA,NA,3,0.57,1,1,0.06,0.57,0.03,3.17,0.18,Andrea Le,
JSPK1135,J07,JS,South,2016-06-20,0,250,688676,691262,69.49364749,0:01:59,13.63812832,15.03887957,250,0.03,1-2,Arthropoda,Malacostraca,Decapoda,Pandalidae,NA,NA,Decapod ,Pandalidae,Pandalidae,Pandalidae,NA,NA,<2,0.1,2,67,4.43,6.67,0.44,37.04,2.46,Andrea Le,
JSPK1135,J07,JS,South,2016-06-20,0,250,688676,691262,69.49364749,0:01:59,13.63812832,15.03887957,250,0.03,<1,Arthropoda,Maxillipoda,Calanoida,Paracalanidae,Paracalanus,NA,Calanoid copepod,Paracalanus,Paracalanus,Paracalanus,NA,NA,<2,0.0068,18,600,39.90,4.08,0.27,25.50,1.70,Andrea Le,
